"time_arcid","logppt"
147212,0.0674027871
147213,-0.0393049063
147214,-0.042545657
147215,0.0674027871
147216,-0.0393049063
147217,-0.0688327123
147218,-0.0410678972
147219,0.0674027871
147220,-0.0597909741
147221,-0.0048814667
147222,0.0744482893
147223,-0.0688327123
147224,0.0791263913
147225,0.0449617091
147226,0.0791263913
147227,0.0791263913
147228,0.0791263913
147229,0.0791263913
147230,0.0791263913
147231,0.0791263913
147232,0.0791263913
147233,0.0791263913
147234,0.0791263913
147235,0.0791263913
147236,0.022016643
147237,-0.0419138621
147238,-0.0293036051
147239,-0.0200178858
147240,-0.0102576089
147241,-0.0102576089
147242,-0.0102576089
147243,-0.0102576089
147244,-0.0102576089
147245,-0.0102576089
147246,-0.0102576089
147247,-0.0102576089
147248,-0.0102576089
147249,-0.0102576089
147250,-0.0102576089
147251,-0.0102576089
147252,-0.0102576089
147253,-0.0102576089
147254,-0.0102576089
147255,-0.0102576089
147256,-0.0102576089
147257,-0.0102576089
147258,-0.0102576089
147259,-0.0102576089
147260,0.0186375629
147261,0.102549843
147262,0.1036692162
147263,0.1036692162
147264,0.1036692162
147265,0.1036692162
147266,0.1036692162
147267,0.1036692162
147268,0.1036692162
147269,0.1036692162
147270,0.1036692162
147271,0.1036692162
147272,0.1036692162
147273,0.1036692162
147274,0.1036692162
147275,0.1036692162
147276,0.1036692162
147277,0.1036692162
147278,0.1036692162
147279,0.1036692162
147280,0.1036692162
147281,0.1036692162
147282,0.1036692162
147283,0.1036692162
147284,0.1036692162
147285,0.1036692162
147286,0.1036692162
147287,0.1036692162
147288,0.1036692162
147289,0.1036692162
147290,0.1036692162
147291,0.1036692162
147292,0.1036692162
147293,0.1036692162
147294,0.1036692162
147295,0.1036692162
147296,0.1036692162
147297,0.1036692162
147298,0.1036692162
147299,0.1204924996
147300,0.1200892759
147301,0.1200892759
147302,0.1200892759
147303,0.1200892759
147304,0.1200892759
147305,0.1200892759
147306,0.1200892759
147307,0.1200892759
147308,0.1200892759
147309,0.1200892759
147310,0.1200892759
147311,0.1200892759
147312,0.1200892759
147313,0.1200892759
147314,0.1200892759
147315,0.1200892759
147316,0.1200892759
147317,0.1200892759
147318,0.1200892759
147319,0.2081932446
147320,0.2081932446
147321,0.2081932446
147322,0.1200892759
147323,0.2083985563
147324,0.2081932446
147325,0.1200892759
147326,0.2049705229
147327,0.2081932446
147328,0.1200892759
147329,0.2065948016
147330,0.2081932446
147331,0.1200892759
147332,0.2005457267
147333,0.1833773491
147334,0.1200892759
147335,0.2462123741
147336,0.1788814544
147337,0.1181074059
147338,0.15961715
147339,0.15961715
147340,0.1036692162
147341,0.95194543485
147342,0.9022999544
147343,0.9316351871
147344,0.90288294115
147345,0.90267569045
147346,0.9022999544
147347,0.9022999544
147348,0.9022999544
147349,0.9022999544
147350,0.9022999544
147351,0.8902980852
147352,0.8771119529
147353,0.8771119529
147354,0.8856463881
147355,0.8771119529
147356,0.90659335175
147357,0.98117620615
147358,0.9328032973
147359,0.9518696809
147360,0.98117620615
147361,0.9328032973
147362,0.89856691985
147363,0.98117620615
147364,0.9328032973
147365,0.9382993704
147366,0.98112005395
147367,0.9328032973
147368,0.9397436899
147369,1.1705088746
147370,0.9328032973
147371,0.94882387945
147372,1.16717450365
147373,0.9328032973
147374,1.03285392865
147375,0.9328032973
147376,0.9328032973
147377,1.06201033635
147378,1.13570314825
147379,1.13659018465
147380,1.1338498462
147381,1.13570314825
147382,1.13570314825
147383,1.13570314825
147384,1.14965127055
147385,1.15442684105
147386,1.1543432004
147387,1.1291576369
147388,1.15442684105
147389,1.1413555719
147390,1.1528181716
147391,1.14649928155
147392,1.12861947715
147393,1.11562469565
147394,1.11562469565
147395,1.11833364945
147396,1.1413555719
147397,1.14187780415
147398,1.15055580535
147399,1.15442684105
147400,1.1500992588
147401,1.15442684105
147402,1.15442684105
147403,1.15442684105
147404,1.15442684105
147405,1.15442684105
147406,1.15442684105
147407,1.15442684105
147408,1.15442684105
147409,1.15442684105
147410,1.15442684105
147411,1.15442684105
147412,1.14389230745
147413,1.15442684105
147414,1.15105818055
147415,1.1308583167
147416,1.15442684105
147417,1.152119542
147418,1.10921139635
147419,1.15442684105
147420,1.15442684105
147421,0.25740384565
147422,1.10619377565
147423,1.15442684105
147424,1.15442684105
147425,1.1224972762
147426,1.10619377565
147427,1.14704758315
147428,1.10619377565
147429,0.25740384565
147430,1.10619377565
147431,1.10619377565
147432,1.1097788029
147433,1.15384353805
147434,1.1233199195
147435,1.14143126605
147436,1.1172732172
147437,1.1172732172
147438,1.1172732172
147439,1.11383770375
147440,1.10619377565
147441,1.10619377565
147442,1.1114068947
147443,1.1119386731
147444,1.10619377565
147445,1.10619377565
147446,1.10619377565
147447,1.1190019524
147448,1.1213465839
147449,1.16468117255
147450,1.21532428835
147451,1.21523672965
147452,1.2145694479
147453,1.1743218008
147454,1.20889570325
147455,1.18834723185
147456,1.2089505525
147457,1.21022040435
147458,1.21010226945
147459,1.2096287052
147460,1.1866253541
147461,1.21022040435
147462,1.21022040435
147463,0.25740384565
147464,1.21022040435
147465,1.20422525425
147466,1.21022040435
147467,0.25740384565
147468,1.22106557825
147469,1.2029264339
147470,1.2228966416
147471,1.22399971585
147472,1.2561481211
147473,1.17549477665
147474,1.0416642799
147475,1.2257947727
147476,1.14365281995
147477,1.2173238612
147478,1.1992032353
147479,1.03317276155
147480,1.03317276155
147481,1.03317276155
147482,1.03317276155
147483,1.03317276155
147484,1.03317276155
147485,1.05549707905
147486,1.0507449099
147487,1.33692826225
147488,1.09783000505
147489,1.32155012415
147490,1.2722036322
147491,1.09783000505
147492,1.29477185895
147493,1.3116617422
147494,1.2722036322
147495,1.09783000505
147496,1.3086801165
147497,1.2722036322
147498,1.3313601658
147499,1.09783000505
147500,1.2658908222
147501,1.2722036322
147502,1.09783000505
147503,0.99734707375
147504,1.21433830135
147505,1.2389469501
147506,1.2722036322
147507,1.09783000505
147508,1.0236287793
147509,1.03461086645
147510,1.14589547635
147511,1.2722036322
147512,1.2722036322
147513,0.9668820339
147514,1.03461086645
147515,1.2722036322
147516,1.2722036322
147517,0.91866131375
147518,0.9628976933
147519,1.292261072
147520,1.31014394345
147521,0.91866131375
147522,1.3381995355
147523,1.06624263535
147524,1.3381995355
147525,1.0856838212
147526,1.4472224381
147527,1.3577107851
147528,1.3381995355
147529,1.09783000505
147530,1.4472224381
147531,1.4472224381
147532,1.35003519635
147533,1.2995519501
147534,1.3381995355
147535,1.09783000505
147536,1.42395740105
147537,1.34376432915
147538,1.4141521273
147539,1.4334279604
147540,1.26832559415
147541,1.09783000505
147542,1.40164435585
147543,1.4208394187
147544,1.1368744014
147545,1.09783000505
147546,1.3066629958
147547,1.36280448355
147548,1.1368744014
147549,1.0998244788
147550,1.3432060881
147551,1.14802887585
147552,1.2575758553
147553,1.1535670539
147554,1.1976042454
147555,1.08103156175
147556,1.3077450561
147557,1.3330158829
147558,1.1313675988
147559,1.27903665045
147560,1.16474307245
147561,1.1686619378
147562,1.30096453305
147563,1.2739539069
147564,1.2798670735
147565,1.2774795332
147566,1.30096453305
147567,1.2125287568
147568,1.2959375093
147569,1.27482365075
147570,1.31893978745
147571,1.30096453305
147572,1.1976042454
147573,1.27482365075
147574,1.30317296545
147575,1.281795497
147576,1.30096453305
147577,1.30096453305
147578,1.1976042454
147579,1.19750709225
147580,1.30317296545
147581,1.30096453305
147582,1.30096453305
147583,1.27832119865
147584,1.30317296545
147585,1.30096453305
147586,1.30096453305
147587,1.30317296545
147588,1.36432719395
147589,1.3016157424
147590,1.30096453305
147591,1.30317296545
147592,1.30317296545
147593,1.30096453305
147594,1.28900979085
147595,1.30096453305
147596,1.1976042454
147597,1.30096453305
147598,1.25990102075
147599,1.30096453305
147600,1.30096453305
147601,1.30096453305
147602,1.30096453305
147603,1.0543163407
147604,1.25363678675
147605,1.30096453305
147606,1.1104060221
147607,1.25363678675
147608,1.30096453305
147609,1.25363678675
147610,1.2999854932
147611,1.25363678675
147612,1.25363678675
147613,1.29646855975
147614,1.2139946135
147615,1.25363678675
147616,1.2742491832
147617,1.2848250501
147618,1.25367459185
147619,1.25168381765
147620,1.262558067
147621,1.21075717145
147622,1.2212962625
147623,1.2003995504
147624,1.2073149857
147625,1.07042528195
147626,1.2185896156
147627,1.21310874435
147628,1.2003995504
147629,1.2003995504
147630,0.7418974116
147631,1.2003995504
147632,1.13602134865
147633,0.81118641465
147634,0.7924473636
147635,0.76098085775
147636,1.1893214141
147637,0.8444666844
147638,0.87972186985
147639,1.2003995504
147640,0.87972186985
147641,0.87972186985
147642,1.1074654031
147643,1.0600973447
147644,0.8626277282
147645,1.0823480921
147646,1.028041488
147647,0.87972186985
147648,1.0823480921
147649,1.0657681833
147650,0.87972186985
147651,1.17468954895
147652,1.0823480921
147653,1.11909870535
147654,1.0023199095
147655,1.1793843653
147656,1.16135827515
147657,1.0657681833
147658,1.0657681833
147659,0.25740384565
147660,1.11969989775
147661,1.1185122111
147662,1.23738109055
147663,1.1433486093
147664,1.0823480921
147665,1.0872412271
147666,1.10425703995
147667,0.9575053594
147668,0.8776545735
147669,1.12983468675
147670,1.18425358835
147671,1.0823480921
147672,1.1004434042
147673,0.99268552575
147674,0.99268552575
147675,1.0657681833
147676,0.87295619445
147677,0.89869839015
147678,1.18752109715
147679,1.18752109715
147680,0.25740384565
147681,1.00857281025
147682,1.13130810355
147683,0.99268552575
147684,0.99268552575
147685,1.0657681833
147686,0.91620852475
147687,0.8814167548
147688,1.0031712223
147689,1.18752109715
147690,0.25740384565
147691,1.0823480921
147692,1.10335689585
147693,1.10048906265
147694,1.11834920435
147695,1.02466603445
147696,1.11834920435
147697,1.11834920435
147698,0.97373464355
147699,0.9927089317
147700,1.0380100882
147701,0.87972186985
147702,0.9488548202
147703,1.0533167009
147704,1.18752109715
147705,1.0634485367
147706,1.03013934215
147707,1.0823480921
147708,1.0896231347
147709,1.12938207435
147710,1.11834920435
147711,1.01400871765
147712,1.01400871765
147713,1.11834920435
147714,1.1161565787
147715,0.97373464355
147716,0.82321747545
147717,0.8233412994
147718,0.99268552575
147719,0.99268552575
147720,0.9927359429
147721,1.0657681833
147722,1.07005275555
147723,0.95486371625
147724,1.049174946
147725,1.1843787072
147726,1.12596390405
147727,1.01400871765
147728,1.07802592635
147729,1.10414206525
147730,1.01400871765
147731,1.01400871765
147732,1.06894180495
147733,1.05037402225
147734,1.0937101818
147735,0.97373464355
147736,0.80588336675
147737,0.79839993725
147738,0.99268552575
147739,0.99268812705
147740,1.0657681833
147741,1.1159349139
147742,1.1159349139
147743,1.1009503771
147744,1.1458743612
147745,1.0451961576
147746,1.09944750305
147747,1.03064664395
147748,0.9970267148
147749,0.97373464355
147750,0.78087962745
147751,0.78113084725
147752,0.92945427305
147753,1.0657681833
147754,1.07843678225
147755,1.11572611185
147756,1.12440369445
147757,1.12537371255
147758,1.06626177595
147759,1.04022450405
147760,1.0468839344
147761,1.11570286805
147762,0.97589441945
147763,0.94207737455
147764,0.7944575406
147765,0.8593151003
147766,0.87086428695
147767,0.9096240077
147768,1.0657681833
147769,1.10318092745
147770,1.13258532345
147771,1.12554580085
147772,1.1378637487
147773,1.10358696485
147774,1.12408735705
147775,1.0715872753
147776,1.08947186945
147777,0.9504377147
147778,0.93957293445
147779,0.78679797825
147780,0.8067665909
147781,0.8552303578
147782,0.9572678798
147783,0.94404521315
147784,1.1774987885
147785,1.13603102475
147786,1.2952577098
147787,1.2934946816
147788,1.25369231335
147789,1.12554580085
147790,1.12554580085
147791,1.108555909
147792,1.08482238035
147793,0.94963412
147794,0.93043908935
147795,0.85138917725
147796,0.8067665909
147797,0.91119826915
147798,0.94207730785
147799,0.9955471754
147800,0.8757521722
147801,1.0657681833
147802,1.22368679165
147803,1.29425750995
147804,1.28329500155
147805,1.2597610738
147806,1.158687675
147807,1.0622655064
147808,1.12309064515
147809,0.98181622945
147810,0.9953943588
147811,0.9504377147
147812,0.90455318045
147813,0.8067665909
147814,0.9260815013
147815,0.87871262525
147816,0.8809419267
147817,0.82029130505
147818,0.88020314485
147819,0.25740384565
147820,1.2219234817
147821,1.29425750995
147822,1.24643699785
147823,1.2354933575
147824,1.18752109715
147825,1.05459847595
147826,0.9327203961
147827,0.8780933537
147828,0.25740384565
147829,0.8054607337
147830,0.93920927685
147831,0.8067665909
147832,0.8775195658
147833,0.82931083785
147834,0.9139857576
147835,1.0657681833
147836,1.29425750995
147837,1.15614164285
147838,1.22233767375
147839,1.2221860497
147840,1.0751865683
147841,1.14427911225
147842,0.9413313132
147843,0.9413313132
147844,0.9883254813
147845,0.96083161825
147846,0.8772382183
147847,0.9140402055
147848,0.9259550105
147849,1.0657681833
147850,1.26035168735
147851,1.30354759865
147852,1.15803797215
147853,1.167129342
147854,1.07959261965
147855,1.08616666825
147856,0.99719855355
147857,0.94276637175
147858,1.0609859244
147859,0.9685686998
147860,0.9071706667
147861,1.00971652665
147862,1.0657681833
147863,1.15639835045
147864,1.35726189065
147865,1.2181388777
147866,1.21822627885
147867,1.1538746559
147868,1.1258777288
147869,1.1007308628
147870,1.0933201731
147871,1.10981118805
147872,0.95918448015
147873,0.98551301945
147874,1.05873152535
147875,1.05428362435
147876,1.19268141855
147877,1.3572167313
147878,1.202332314
147879,1.10308308315
147880,1.0985432109
147881,1.1514435743
147882,1.1966872791
147883,1.052097855
147884,0.9972151584
147885,1.02471240015
147886,1.0395337071
147887,1.0657681833
147888,1.23388219025
147889,1.3531787593
147890,1.15861997105
147891,1.15376183975
147892,1.09864817715
147893,1.09152463325
147894,1.0793803216
147895,1.0427361029
147896,1.00918101075
147897,1.00549235125
147898,0.98054224565
147899,1.0286176196
147900,1.0185681813
147901,1.00141283435
147902,0.96349343355
147903,1.35175453375
147904,1.15861997105
147905,1.15861997105
147906,1.0854361618
147907,1.04413235355
147908,1.0403279132
147909,1.0403279132
147910,1.0403279132
147911,1.0657463333
147912,1.06387274755
147913,1.00387595955
147914,1.0057986618
147915,1.0032163736
147916,0.9907089115
147917,1.0657681833
147918,1.35175453375
147919,1.35175453375
147920,1.08511607195
147921,1.05757526015
147922,1.0366746208
147923,1.0392989162
147924,0.990295889
147925,1.00401874585
147926,1.0032163736
147927,0.9746597438
147928,1.2526643088
147929,1.03166681815
147930,1.0310297722
147931,1.0032163736
147932,1.0032163736
147933,0.9930867021
147934,1.35175453375
147935,1.3277493958
147936,1.04795865655
147937,1.0153631014
147938,1.0275880499
147939,1.33029541645
147940,1.30681945905
147941,1.0712632375
147942,0.9906854607
147943,1.24162049425
147944,1.1076243722
147945,1.05514910055
147946,1.0735543756
147947,1.0350228436
147948,1.0460685775
147949,1.21295013865
147950,1.1386208857
147951,1.08997319125
147952,1.0460685775
147953,1.2195402815
147954,1.19312058285
147955,1.04795377595
147956,1.0038866074
147957,1.2195402815
147958,1.2195402815
147959,1.0504191908
147960,1.0513837625
147961,1.2195402815
147962,1.0513837625
147963,1.15896331045
147964,1.1771700357
147965,1.0066928512
147966,1.16450806765
147967,1.0513837625
147968,0.946108358
147969,0.9539656801
147970,0.25740384565
147971,0.94459593205
147972,0.9229214968
147973,0.9797143434
147974,1.2633380499
147975,0.9219909513
147976,0.9270679989
147977,1.0034696611
147978,1.06389017925
147979,0.9219909513
147980,0.97405449765
147981,1.12336853
147982,0.8849014756
147983,1.0132425336
147984,1.0706321221
147985,0.96719285475
147986,0.95034828725
147987,0.94851325065
147988,0.93731722095
147989,0.9423619478
147990,0.93296267925
147991,0.92544578475
147992,0.9606621163
147993,0.92544578475
147994,0.92544578475
147995,0.92544578475
147996,1.0848300405
147997,0.9306817244
147998,1.08119029165
147999,0.9449561178
148000,0.25740384565
148001,0.9419884324
148002,1.0815128701
148003,0.87932881135
148004,0.94459593205
148005,1.0760045932
148006,1.10088941445
148007,0.88228322345
148008,0.92498408275
148009,1.02314497315
148010,0.9794781173
148011,1.01580983385
148012,1.0350840259
148013,0.88982572845
148014,0.92515643785
148015,1.01464682965
148016,1.0396300656
148017,1.0372695917
148018,0.9449561178
148019,0.9272584527
148020,0.90959915505
148021,1.0065633888
148022,1.0200025924
148023,1.0396300656
148024,1.11017236395
148025,1.1083703289
148026,0.94038339925
148027,0.9264490436
148028,1.0143476997
148029,1.0396300656
148030,1.0396300656
148031,1.0898812821
148032,0.9449561178
148033,0.9645693218
148034,0.9863045357
148035,1.0017372045
148036,1.0396300656
148037,1.0396300656
148038,0.9449561178
148039,0.99444571115
148040,0.964249769
148041,0.9645693218
148042,0.9645693218
148043,1.00052949405
148044,0.98615200315
148045,1.02892052155
148046,0.9449561178
148047,0.9645693218
148048,0.95905650585
148049,0.9542928367
148050,1.00052949405
148051,0.97996825995
148052,0.9449561178
148053,0.9449561178
148054,0.9645693218
148055,0.9645693218
148056,0.9848808748
148057,0.95835388805
148058,0.9449561178
148059,0.25740384565
148060,0.9220186755
148061,0.920821192
148062,0.89971526155
148063,0.9273752904
148064,0.99112856605
148065,0.9310836402
148066,0.93006559925
148067,0.8855627831
148068,1.07092199685
148069,1.1185059712
148070,0.92892732465
148071,0.94200536155
148072,0.93025360815
148073,0.8855627831
148074,1.0185290307
148075,1.02202094705
148076,0.97309568515
148077,1.03462841085
148078,0.93025360815
148079,0.99505940865
148080,0.97271842075
148081,0.93025360815
148082,0.25740384565
148083,0.9640713741
148084,1.00814232845
148085,1.05983717675
148086,1.1185122111
148087,1.0411952731
148088,0.9688271784
148089,1.00216172355
148090,1.03462841085
148091,1.03462841085
148092,0.98514484465
148093,0.96949672105
148094,0.8855627831
148095,0.8855627831
148096,1.0676608556
148097,1.1612685119
148098,1.0257710959
148099,0.9688271784
148100,0.9688271784
148101,1.00227162905
148102,1.03610563875
148103,1.03462841085
148104,1.0068131044
148105,1.28715333435
148106,0.8855627831
148107,0.886407396
148108,0.8855627831
148109,1.06507946785
148110,1.19052474305
148111,1.0645994107
148112,1.19052474305
148113,0.9989684737
148114,0.9806473522
148115,1.01657269095
148116,1.03462841085
148117,1.0068131044
148118,1.2892785194
148119,1.29093840985
148120,0.8855627831
148121,0.8855627831
148122,0.99948196825
148123,1.0581708762
148124,1.0613283553
148125,1.12881664695
148126,1.06839522835
148127,1.19052474305
148128,1.19052474305
148129,0.99736570605
148130,1.00650486875
148131,1.0317086379
148132,1.05007024975
148133,1.0822048366
148134,1.0068131044
148135,1.29093840985
148136,1.29093840985
148137,0.8855627831
148138,0.99948196825
148139,1.08851028085
148140,1.08234680065
148141,1.19052474305
148142,1.19052474305
148143,0.99736778525
148144,0.99736570605
148145,1.05007024975
148146,1.04409551675
148147,1.0155186113
148148,1.08718713455
148149,1.28306272915
148150,1.29093840985
148151,1.1034196709
148152,1.09117716535
148153,0.8855627831
148154,0.999269063
148155,1.1113187886
148156,1.1886494185
148157,1.0297067156
148158,1.0052276086
148159,1.05007024975
148160,1.07765043985
148161,1.0268282058
148162,1.0262023643
148163,1.03660762525
148164,1.0701959133
148165,1.27223377945
148166,1.1591391397
148167,1.0867898291
148168,0.8855627831
148169,1.00225032185
148170,0.9994459905
148171,1.00848695125
148172,1.09776342465
148173,1.1482837147
148174,0.99825081965
148175,1.03787886055
148176,1.06153177305
148177,1.1347169692
148178,1.21944641965
148179,1.1484348707
148180,1.08714697425
148181,0.8855627831
148182,0.99948196825
148183,1.00298422885
148184,1.11443887775
148185,1.06859622535
148186,1.15047781005
148187,1.12158201305
148188,1.2011093465
148189,1.1963393121
148190,1.25195021515
148191,1.1861563059
148192,1.27320354685
148193,1.27332930165
148194,1.10304274115
148195,1.08714697425
148196,1.0897300985
148197,0.8855627831
148198,0.95099713105
148199,1.00974967195
148200,1.1276551274
148201,1.02394297655
148202,1.1195334686
148203,1.1889932685
148204,1.19617706435
148205,1.1600437826
148206,1.27284002035
148207,1.08958436935
148208,1.13828095605
148209,1.091930175
148210,1.0573103703
148211,1.0002026813
148212,0.775355162
148213,1.0508678426
148214,1.1177716019
148215,1.06610918935
148216,1.13745573445
148217,1.1889932685
148218,1.183031657
148219,1.1440155035
148220,1.1320187012
148221,1.1334817013
148222,1.13820915465
148223,0.76892954275
148224,0.7693488914
148225,1.16319612925
148226,1.17731776355
148227,1.2255694348
148228,1.1464087294
148229,1.1737252567
148230,1.1889932685
148231,1.18391449705
148232,1.16904568245
148233,1.14098806525
148234,1.14098806525
148235,0.76913923605
148236,0.7693488914
148237,1.0144680035
148238,1.1689363807
148239,1.17731776355
148240,1.19168887425
148241,1.1889932685
148242,1.17474554015
148243,1.14098806525
148244,1.12840079085
148245,0.7693488914
148246,0.9728994618
148247,1.1540687414
148248,1.1740244338
148249,1.1786340363
148250,1.26501083645
148251,1.25357455795
148252,1.22848424435
148253,1.17292750975
148254,1.159518987
148255,1.14098806525
148256,1.14098806525
148257,1.0107736906
148258,0.8662879919
148259,0.7693488914
148260,0.86013015475
148261,0.76892954275
148262,1.19433496675
148263,1.25877134355
148264,1.19679207055
148265,1.12023727435
148266,1.14098806525
148267,1.04948303905
148268,0.8471004719
148269,0.7691225668
148270,0.76892954275
148271,1.2001751486
148272,1.10377169855
148273,1.1369606422
148274,0.76892954275
148275,0.76892954275
148276,0.76892954275
148277,1.100255899
148278,1.04705477725
148279,1.04499219705
148280,0.76892954275
148281,0.76892954275
148282,1.0324001076
148283,1.0552596098
148284,1.07663518305
148285,1.04499219705
148286,0.76892954275
148287,0.76892954275
148288,1.01947083125
148289,1.0101122405
148290,1.02175859065
148291,0.76892954275
148292,0.76892954275
148293,1.0195446946
148294,1.01915203055
148295,1.0109756927
148296,0.9703971147
148297,0.76892954275
148298,0.97177646955
148299,1.0101122405
148300,0.25740384565
148301,1.19101430265
148302,1.187732811
148303,1.0101122405
148304,1.0101122405
148305,0.76902920405
148306,0.76893834255
148307,1.1342909172
148308,1.11780452295
148309,1.0101122405
148310,0.9774131428
148311,0.76904271195
148312,1.03398693855
148313,1.07717510805
148314,1.01979358565
148315,0.99211679785
148316,0.87402434895
148317,0.7789864825
148318,0.8958551612
148319,0.92219454155
148320,0.8344448714
148321,0.7872925116
148322,0.92606281495
148323,0.92844817485
148324,0.82476566755
148325,0.92630897015
148326,0.9298821248
148327,0.82476566755
148328,0.92481253955
148329,0.9367312626
148330,0.82476566755
148331,0.8943501608
148332,0.8239276062
148333,0.82476566755
148334,0.82476566755
148335,0.82476566755
148336,0.8529574725
148337,0.8891209751
148338,0.87898130895
148339,0.87349197255
148340,0.89533050705
148341,0.89523863355
148342,0.88550287385
148343,0.8779242945
148344,0.8944601583
148345,0.87215682715
148346,0.8758758225
148347,0.87215682715
148348,0.87215682715
148349,0.9035576611
148350,0.87215682715
148351,1.0592712698
148352,0.91848371235
148353,0.9035576611
148354,0.87215682715
148355,1.25720963435
148356,1.16068910625
148357,1.1454946864
148358,1.11404647705
148359,1.1071629876
148360,0.9786580937
148361,0.9070565453
148362,0.87215682715
148363,1.1192456627
148364,1.09995398375
148365,1.18886606585
148366,1.07714817505
148367,1.1373232556
148368,1.13615761905
148369,0.25740384565
148370,0.87215682715
148371,1.07707308925
148372,1.07707308925
148373,0.97052955445
148374,1.1020538343
148375,0.9786580937
148376,0.97305432885
148377,1.09231672335
148378,1.07707308925
148379,1.06905659105
148380,0.9786580937
148381,0.25740384565
148382,0.9553027322
148383,1.25720963435
148384,1.0872349182
148385,0.25740384565
148386,0.9786580937
148387,0.9786580937
148388,1.29639487235
148389,1.25819171825
148390,1.1083003238
148391,1.1110312311
148392,1.0837687722
148393,1.0968632104
148394,1.1094589764
148395,0.93650594195
148396,0.25740384565
148397,1.34203011765
148398,1.2581228367
148399,1.09842703905
148400,1.09842703905
148401,1.07826153605
148402,1.07707308925
148403,1.1274536888
148404,1.00993531415
148405,0.9465330921
148406,0.951563291
148407,0.9786580937
148408,1.2804603493
148409,1.3413967103
148410,1.1126498722
148411,1.13024864535
148412,1.09842703905
148413,1.0769791676
148414,1.05646425205
148415,0.9786580937
148416,0.9786580937
148417,1.3019206166
148418,1.23904838125
148419,1.14048358325
148420,1.0788628653
148421,1.1030441522
148422,1.079631178
148423,0.9786580937
148424,0.9786580937
148425,1.2421620074
148426,1.17224220405
148427,1.1323597452
148428,1.1075089582
148429,1.1083655472
148430,0.25740384565
148431,1.14893366595
148432,1.2812897132
148433,1.24568373635
148434,1.09909969475
148435,1.093666698
148436,1.1083655472
148437,1.0939010588
148438,1.16982587005
148439,1.1310753447
148440,0.9786580937
148441,1.14893366595
148442,1.2326525171
148443,1.1024987969
148444,1.13010300935
148445,1.18810718775
148446,0.9786580937
148447,1.1236155155
148448,1.14400121705
148449,1.1024987969
148450,1.10235098395
148451,1.16331546705
148452,1.1153436184
148453,0.9786580937
148454,0.9786580937
148455,1.0831212141
148456,1.10401888645
148457,1.1024987969
148458,1.1024987969
148459,0.9773357961
148460,0.9781030968
148461,1.0854948969
148462,1.1229554684
148463,1.1031564244
148464,1.1024987969
148465,1.1328078818
148466,1.164984592
148467,0.97062589685
148468,1.0831212141
148469,1.0831212141
148470,1.10439978485
148471,1.1186348011
148472,1.1297773029
148473,1.1286304539
148474,0.97062589685
148475,1.08400281905
148476,1.0843540095
148477,1.10719229075
148478,1.1117721416
148479,0.97062589685
148480,1.105525682
148481,1.101155567
148482,1.10718145315
148483,1.1057194524
148484,0.97062589685
148485,1.1043641475
148486,1.10718145315
148487,0.97062589685
148488,1.09082492265
148489,1.1037509008
148490,0.9385856537
148491,0.97062589685
148492,1.0850858902
148493,1.07659378995
148494,0.9069330606
148495,0.89755022785
148496,0.97062589685
148497,1.07486151735
148498,1.060922173
148499,0.97803239595
148500,0.9447331788
148501,0.95298076145
148502,0.92417473115
148503,0.97062589685
148504,1.07236782515
148505,1.073053868
148506,1.07862716475
148507,1.0716394807
148508,0.95298076145
148509,0.95298076145
148510,0.97062589685
148511,1.0763740514
148512,1.07746169955
148513,0.9524952671
148514,0.94079304075
148515,0.97062589685
148516,0.9226488249
148517,0.8738277599
148518,1.02209725415
148519,1.0469637904
148520,1.0660379158
148521,1.0296983965
148522,0.95298076145
148523,0.94523333565
148524,0.97062589685
148525,0.99557908445
148526,1.0075890761
148527,0.9199400298
148528,0.8819296571
148529,1.02178626655
148530,1.0141336295
148531,0.99475274965
148532,0.97062589685
148533,0.9888070806
148534,1.0001322921
148535,1.00694990035
148536,1.0172257702
148537,0.9199400298
148538,1.01413512565
148539,1.0040930071
148540,0.97062589685
148541,1.0001322921
148542,1.0001322921
148543,0.9290924704
148544,0.9442665042
148545,0.9910859827
148546,0.99378766275
148547,0.97512977065
148548,1.00278406215
148549,1.0037469077
148550,0.985208427
148551,0.99275128275
148552,0.98656748435
148553,1.006675362
148554,1.00840153155
148555,1.0058084345
148556,0.98532797985
148557,0.998901408
148558,0.97062589685
148559,0.99018199415
148560,0.985208427
148561,0.985208427
148562,0.985208427
148563,1.01766457225
148564,1.0004235089
148565,0.985208427
148566,0.25740384565
148567,0.25740384565
148568,1.0332293818
148569,1.01511050505
148570,1.05136647225
148571,1.01295256915
148572,1.0130895836
148573,0.985208427
148574,0.985208427
148575,0.9853728609
148576,1.0379535657
148577,1.05136647225
148578,0.985208427
148579,0.985208427
148580,0.985208427
148581,0.25740384565
148582,1.05136647225
148583,0.25740384565
148584,0.9853868633
148585,1.03826673945
148586,1.05136647225
148587,1.00767674865
148588,1.0162368806
148589,1.01945987865
148590,1.05136647225
148591,1.04388839255
148592,1.05136647225
148593,1.05136647225
148594,1.047774683
148595,1.05136647225
148596,1.05136647225
148597,1.05136647225
148598,1.05136647225
148599,1.05136647225
148600,1.05136647225
148601,1.08892425325
148602,1.090273853
148603,1.08933940785
148604,1.05136647225
148605,1.0897899284
148606,1.090273853
148607,1.080321431
148608,1.05136647225
148609,1.07444671925
148610,1.090273853
148611,1.0892568022
148612,1.0845516462
